Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Education,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Income_Class,CustomerTenure,Active_Client
619840,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,87473.0,Divorced,Star,2016-08-09,2021-12-31,7584.36,Standard,Non-Zero Income,1970,Active
972787,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,87473.0,Divorced,Star,2020-12-28,2021-08-28,7584.36,Standard,Non-Zero Income,243,Inactive
756867,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Married,Star,2019-12-22,2021-12-31,7587.34,Standard,Zero Income,740,Active
509044,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,College,0.0,Married,Star,2019-11-22,2021-12-31,7589.63,Standard,Zero Income,770,Active
930041,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Doctor,10375.0,Married,Star,2016-08-15,2019-12-10,7590.05,Standard,Non-Zero Income,1212,Inactive
674281,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Bachelor,52348.0,Divorced,Star,2019-06-30,2021-12-31,7590.91,Standard,Non-Zero Income,915,Active
358255,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,52823.0,Married,Star,2015-07-26,2021-12-31,7590.96,Standard,Non-Zero Income,2350,Active
795908,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,99359.0,Married,Star,2021-08-20,2021-12-31,7591.83,Standard,Non-Zero Income,133,Active
766969,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Master,20538.0,Divorced,Star,2018-08-03,2021-12-31,7595.34,Standard,Non-Zero Income,1246,Active
975218,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,56225.0,Divorced,Star,2021-07-24,2021-12-31,7596.14,Standard,Non-Zero Income,160,Active
491242,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,49937.0,Married,Star,2021-03-31,2021-12-31,7597.91,2021 Promotion,Non-Zero Income,275,Active
526374,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,Bachelor,49937.0,Married,Star,2019-08-07,2021-12-31,7597.91,Standard,Non-Zero Income,877,Active
545883,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,52113.0,Divorced,Star,2016-01-29,2021-12-31,7599.9,Standard,Non-Zero Income,2163,Active
528055,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,College,0.0,Single,Star,2019-09-26,2021-12-31,7600.03,Standard,Zero Income,827,Active
683126,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,College,0.0,Single,Star,2016-06-02,2021-12-31,7600.03,Standard,Zero Income,2038,Active
969924,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Star,2016-08-08,2021-12-31,7602.66,Standard,Zero Income,1971,Active
296088,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,55281.0,Married,Star,2020-05-25,2021-12-31,7605.64,Standard,Non-Zero Income,585,Active
848736,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Bachelor,47778.0,Married,Star,2018-07-27,2021-12-31,7606.71,Standard,Non-Zero Income,1253,Active
969860,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,College,0.0,Married,Star,2017-12-05,2018-08-05,7607.0,Standard,Zero Income,243,Inactive
281585,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,31456.0,Single,Star,2019-03-16,2021-12-31,7607.98,Standard,Non-Zero Income,1021,Active
398074,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Doctor,16233.0,Married,Star,2016-07-18,2019-02-23,7609.09,Standard,Non-Zero Income,950,Inactive
991419,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,38086.0,Married,Star,2020-09-20,2021-12-31,7610.2,Standard,Non-Zero Income,467,Active
217761,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,Bachelor,98701.0,Married,Star,2018-10-04,2021-01-12,7610.84,Standard,Non-Zero Income,831,Inactive
732488,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Doctor,24982.0,Married,Star,2018-12-28,2021-12-31,7613.05,Standard,Non-Zero Income,1099,Active
799157,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Master,25944.0,Divorced,Star,2016-09-27,2021-12-31,7613.71,Standard,Non-Zero Income,1921,Active
648653,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,Bachelor,27293.0,Married,Star,2020-07-07,2021-12-31,7614.14,Standard,Non-Zero Income,542,Active
837733,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,High School or Below,16707.0,Divorced,Star,2020-06-24,2021-12-31,7614.67,Standard,Non-Zero Income,555,Active
326961,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Divorced,Star,2016-08-29,2021-12-31,7619.48,Standard,Zero Income,1950,Active
472540,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,64749.0,Married,Star,2019-05-05,2021-12-31,7619.52,Standard,Non-Zero Income,971,Active
411298,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,36084.0,Divorced,Star,2019-06-11,2021-12-31,7627.31,2021 Promotion,Non-Zero Income,934,Active
823761,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,93004.0,Married,Star,2015-07-04,2021-12-31,7627.66,Standard,Non-Zero Income,2372,Active
674497,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Single,Star,2017-01-06,2021-12-31,7628.75,Standard,Zero Income,1820,Active
645653,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,30262.0,Married,Star,2018-06-01,2021-12-31,7635.88,Standard,Non-Zero Income,1309,Active
663918,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,College,0.0,Single,Star,2016-12-18,2021-12-31,7636.28,Standard,Zero Income,1839,Active
868744,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Single,Star,2018-09-09,2021-12-31,7637.11,Standard,Zero Income,1209,Active
277281,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,College,0.0,Married,Star,2019-09-11,2021-12-31,7643.07,Standard,Zero Income,842,Active
127127,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,High School or Below,26526.0,Married,Star,2018-04-23,2021-12-31,7644.68,Standard,Non-Zero Income,1348,Active
561640,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,High School or Below,26526.0,Married,Star,2015-09-12,2021-12-31,7644.68,Standard,Non-Zero Income,2302,Active
969277,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,43838.0,Married,Star,2019-03-24,2021-12-31,7644.76,Standard,Non-Zero Income,1013,Active
896853,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,College,0.0,Married,Star,2021-05-20,2021-12-31,7645.86,Standard,Zero Income,225,Active
557640,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,91512.0,Married,Star,2018-12-03,2021-12-31,7647.45,Standard,Non-Zero Income,1124,Active
511922,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,91071.0,Married,Star,2020-08-28,2021-12-31,7648.26,Standard,Non-Zero Income,490,Active
184045,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,52705.0,Married,Star,2021-02-02,2021-12-31,7649.28,2021 Promotion,Non-Zero Income,332,Active
368391,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,53330.0,Single,Star,2021-02-20,2021-12-31,7651.1,2021 Promotion,Non-Zero Income,314,Active
672635,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,53330.0,Single,Star,2021-04-28,2021-12-31,7651.1,2021 Promotion,Non-Zero Income,247,Active
131001,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Single,Star,2018-05-30,2021-12-31,7659.72,Standard,Zero Income,1311,Active
209831,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,34837.0,Married,Star,2017-12-09,2021-12-31,7663.51,Standard,Non-Zero Income,1483,Active
313815,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,College,0.0,Single,Star,2017-03-21,2021-12-31,7663.87,Standard,Zero Income,1746,Active
991442,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Bachelor,60184.0,Divorced,Star,2017-09-13,2021-04-01,7664.22,Standard,Non-Zero Income,1296,Inactive
853621,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Single,Star,2021-07-04,2021-12-31,7664.81,Standard,Zero Income,180,Active
173548,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,87864.0,Married,Star,2016-09-29,2021-12-31,7666.52,Standard,Non-Zero Income,1919,Active
937430,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,87864.0,Married,Star,2016-01-24,2021-12-31,7666.52,Standard,Non-Zero Income,2168,Active
767089,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,62582.0,Married,Star,2018-03-29,2021-12-31,7671.85,Standard,Non-Zero Income,1373,Active
846950,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,College,0.0,Married,Star,2020-07-27,2021-12-31,7672.68,Standard,Zero Income,522,Active
910142,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,College,0.0,Married,Star,2016-06-24,2021-12-31,7672.68,Standard,Zero Income,2016,Active
824486,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,Bachelor,62192.0,Single,Star,2016-07-05,2021-12-31,7684.89,Standard,Non-Zero Income,2005,Active
485258,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,31686.0,Married,Star,2020-07-22,2021-03-22,7685.4,Standard,Non-Zero Income,243,Inactive
525765,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,31686.0,Married,Star,2019-04-16,2021-12-31,7685.4,Standard,Non-Zero Income,990,Active
924217,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,College,0.0,Single,Star,2021-11-23,2021-12-31,7685.65,Standard,Zero Income,38,Active
795714,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,College,0.0,Divorced,Star,2018-12-17,2019-08-17,7687.3,Standard,Zero Income,243,Inactive
969626,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,32303.0,Married,Star,2019-05-15,2021-12-31,7694.06,Standard,Non-Zero Income,961,Active
564959,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,50147.0,Single,Star,2016-09-09,2021-12-31,7695.12,Standard,Non-Zero Income,1939,Active
722154,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Bachelor,36765.0,Married,Star,2021-09-29,2021-12-31,7703.4,Standard,Non-Zero Income,93,Active
736109,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Bachelor,49088.0,Married,Star,2017-05-13,2021-12-31,7704.25,Standard,Non-Zero Income,1693,Active
994225,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,30366.0,Single,Star,2017-08-20,2021-12-31,7704.96,Standard,Non-Zero Income,1594,Active
819246,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,25290.0,Single,Star,2016-10-25,2019-11-01,7705.28,Standard,Non-Zero Income,1102,Inactive
498923,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Single,Star,2018-04-03,2021-12-31,7706.03,Standard,Zero Income,1368,Active
569880,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,48019.0,Married,Star,2015-09-07,2021-12-31,7706.04,Standard,Non-Zero Income,2307,Active
341185,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Single,Star,2017-01-18,2021-12-31,7707.81,Standard,Zero Income,1808,Active
858106,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,71134.0,Married,Star,2019-05-24,2021-12-31,7708.88,Standard,Non-Zero Income,952,Active
900133,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,77642.0,Married,Star,2020-06-30,2021-12-31,7710.91,Standard,Non-Zero Income,549,Active
635805,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Bachelor,63624.0,Married,Star,2021-05-02,2021-12-31,7712.44,Standard,Non-Zero Income,243,Active
717308,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,63624.0,Married,Star,2017-06-02,2021-12-31,7712.44,Standard,Non-Zero Income,1673,Active
625524,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,45506.0,Single,Star,2016-09-27,2021-12-31,7713.49,Standard,Non-Zero Income,1921,Active
723347,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Married,Star,2020-04-10,2021-12-31,7713.82,Standard,Zero Income,630,Active
433116,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,High School or Below,13154.0,Married,Star,2016-01-11,2021-12-31,7714.6,Standard,Non-Zero Income,2181,Active
547542,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,High School or Below,13154.0,Married,Star,2018-12-28,2021-12-31,7714.6,Standard,Non-Zero Income,1099,Active
921410,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,48784.0,Married,Star,2017-03-14,2017-06-25,7715.1,Standard,Non-Zero Income,103,Inactive
685533,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,37376.0,Single,Star,2016-06-04,2021-12-31,7717.0,Standard,Non-Zero Income,2036,Active
492695,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,67332.0,Married,Star,2021-02-01,2021-12-31,7720.16,2021 Promotion,Non-Zero Income,333,Active
818114,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,67332.0,Married,Star,2016-06-23,2021-12-31,7720.16,Standard,Non-Zero Income,2017,Active
358586,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,96748.0,Married,Star,2017-09-09,2018-01-26,7725.54,Standard,Non-Zero Income,139,Inactive
505962,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,64859.0,Married,Star,2019-01-02,2021-12-31,7739.55,Standard,Non-Zero Income,1094,Active
857538,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Doctor,26444.0,Married,Star,2018-09-04,2021-12-31,7744.64,Standard,Non-Zero Income,1214,Active
786624,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,22668.0,Single,Star,2019-01-18,2021-12-31,7750.12,Standard,Non-Zero Income,1078,Active
898427,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,College,0.0,Single,Star,2021-04-11,2021-12-31,7751.86,2021 Promotion,Zero Income,264,Active
462128,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,67787.0,Married,Star,2020-04-02,2021-12-31,7751.93,Standard,Non-Zero Income,638,Active
976004,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,67787.0,Married,Star,2021-07-18,2021-12-31,7751.93,Standard,Non-Zero Income,166,Active
633339,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Single,Star,2021-12-12,2021-12-31,7754.67,Standard,Zero Income,19,Active
732081,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,College,0.0,Single,Star,2017-07-03,2021-12-31,7754.67,Standard,Zero Income,1642,Active
908519,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,College,0.0,Single,Star,2015-08-25,2021-12-31,7755.21,Standard,Zero Income,2320,Active
930893,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,College,0.0,Single,Star,2018-01-14,2021-12-31,7755.21,Standard,Zero Income,1447,Active
693625,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Single,Star,2015-10-14,2021-12-31,7756.31,Standard,Zero Income,2270,Active
596462,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Divorced,Star,2021-03-17,2021-12-31,7757.13,2021 Promotion,Zero Income,289,Active
196845,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,49682.0,Single,Star,2017-08-21,2021-12-31,7757.92,Standard,Non-Zero Income,1593,Active
284442,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Doctor,23827.0,Married,Star,2021-01-27,2021-12-31,7762.59,Standard,Non-Zero Income,338,Active
234256,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,58419.0,Married,Star,2016-09-24,2021-12-31,7764.27,Standard,Non-Zero Income,1924,Active
182490,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,74365.0,Divorced,Star,2018-02-14,2021-12-31,7769.84,Standard,Non-Zero Income,1416,Active
985341,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,58467.0,Married,Star,2018-01-31,2021-12-31,7771.02,Standard,Non-Zero Income,1430,Active
537405,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,46182.0,Married,Star,2021-02-05,2021-12-31,7777.2,2021 Promotion,Non-Zero Income,329,Active
193037,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Bachelor,90969.0,Single,Star,2021-01-29,2021-12-31,7779.59,Standard,Non-Zero Income,336,Active
277145,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Bachelor,90969.0,Single,Star,2020-01-20,2021-12-30,7779.59,Standard,Non-Zero Income,710,Inactive
550769,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,College,0.0,Married,Star,2020-09-07,2021-12-31,7780.9,Standard,Zero Income,480,Active
245066,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,College,0.0,Married,Star,2021-02-19,2021-12-31,7781.0,2021 Promotion,Zero Income,315,Active
696431,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Married,Star,2016-08-31,2021-12-31,7781.0,Standard,Zero Income,1948,Active
998507,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,57474.0,Divorced,Star,2020-05-19,2021-12-31,7781.9,Standard,Non-Zero Income,591,Active
283822,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,44897.0,Married,Star,2019-08-19,2021-12-31,7785.0,Standard,Non-Zero Income,865,Active
221345,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,20497.0,Married,Star,2018-07-28,2021-12-31,7785.67,Standard,Non-Zero Income,1252,Active
530119,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,83000.0,Married,Star,2020-11-03,2021-12-31,7786.68,Standard,Non-Zero Income,423,Active
106946,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,32169.0,Married,Star,2019-03-26,2021-12-31,7796.0,Standard,Non-Zero Income,1011,Active
493800,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,70833.0,Married,Star,2017-05-04,2021-12-31,7804.02,Standard,Non-Zero Income,1702,Active
299204,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Master,21073.0,Divorced,Star,2021-03-10,2021-12-31,7805.31,2021 Promotion,Non-Zero Income,296,Active
352377,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Master,21073.0,Divorced,Star,2017-01-28,2021-11-18,7805.31,Standard,Non-Zero Income,1755,Inactive
680839,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Master,21073.0,Divorced,Star,2019-10-10,2021-12-31,7805.31,Standard,Non-Zero Income,813,Active
694158,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Master,21073.0,Divorced,Star,2016-07-15,2021-12-31,7805.31,Standard,Non-Zero Income,1995,Active
310681,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,52162.0,Divorced,Star,2021-08-24,2021-12-31,7807.22,Standard,Non-Zero Income,129,Active
439574,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,69161.0,Married,Star,2018-08-29,2021-12-31,7809.52,Standard,Non-Zero Income,1220,Active
610096,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,69161.0,Married,Star,2019-10-18,2021-12-31,7809.52,Standard,Non-Zero Income,805,Active
656572,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,72353.0,Divorced,Star,2018-12-03,2021-12-31,7812.89,Standard,Non-Zero Income,1124,Active
971488,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Master,25859.0,Single,Star,2019-07-21,2021-12-31,7813.41,Standard,Non-Zero Income,894,Active
973609,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Master,25859.0,Single,Star,2021-11-04,2021-12-31,7813.41,Standard,Non-Zero Income,57,Active
158995,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,College,0.0,Divorced,Star,2021-10-19,2021-12-31,7815.47,Standard,Zero Income,73,Active
442252,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Divorced,Star,2016-03-24,2021-12-31,7815.47,Standard,Zero Income,2108,Active
365156,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,College,0.0,Single,Star,2021-06-21,2021-12-31,7821.19,Standard,Zero Income,193,Active
757704,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Single,Star,2021-09-18,2021-12-31,7821.19,Standard,Zero Income,104,Active
142800,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,32823.0,Married,Star,2021-12-17,2021-12-31,7824.37,Standard,Non-Zero Income,14,Active
475034,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,64543.0,Married,Star,2021-04-20,2021-12-20,7824.49,2021 Promotion,Non-Zero Income,244,Inactive
694497,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,34644.0,Married,Star,2016-02-06,2021-12-31,7832.57,Standard,Non-Zero Income,2155,Active
644769,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,College,0.0,Married,Star,2019-01-17,2021-12-31,7835.68,Standard,Zero Income,1079,Active
751351,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,49390.0,Married,Star,2017-06-03,2021-12-31,7835.93,Standard,Non-Zero Income,1672,Active
699243,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,College,0.0,Married,Star,2020-01-05,2021-12-31,7838.07,Standard,Zero Income,726,Active
543449,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,58414.0,Single,Star,2021-07-08,2021-12-31,7840.17,Standard,Non-Zero Income,176,Active
756833,Ontario,London,42.984924,-81.245277,M5B 3E4,Bachelor,58414.0,Single,Star,2016-10-01,2021-12-31,7840.17,Standard,Non-Zero Income,1917,Active
180140,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,51001.0,Married,Star,2016-06-30,2021-12-31,7842.38,Standard,Non-Zero Income,2010,Active
108440,Ontario,London,42.984924,-81.245277,M5B 3E4,Bachelor,94263.0,Married,Star,2016-05-05,2021-12-31,7842.87,Standard,Non-Zero Income,2066,Active
322294,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,54431.0,Married,Star,2021-06-28,2021-12-31,7849.13,Standard,Non-Zero Income,186,Active
489856,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Bachelor,48943.0,Married,Star,2021-04-29,2021-12-31,7851.58,2021 Promotion,Non-Zero Income,246,Active
702478,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Bachelor,25950.0,Married,Star,2018-02-23,2021-12-31,7851.9,Standard,Non-Zero Income,1407,Active
974617,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,36409.0,Married,Star,2020-05-02,2021-12-31,7854.77,Standard,Non-Zero Income,608,Active
909242,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,25378.0,Married,Star,2019-08-24,2021-12-31,7854.96,Standard,Non-Zero Income,860,Active
847609,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,37229.0,Married,Star,2016-10-10,2021-12-31,7855.32,Standard,Non-Zero Income,1908,Active
200764,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,85067.0,Married,Star,2021-10-29,2019-06-29,7857.36,Standard,Non-Zero Income,-853,Inactive
386936,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,85067.0,Married,Star,2021-08-13,2021-12-31,7857.36,Standard,Non-Zero Income,140,Active
313461,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,20532.0,Divorced,Star,2015-06-04,2021-12-31,7858.05,Standard,Non-Zero Income,2402,Active
108528,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,28937.0,Divorced,Star,2017-05-10,2021-12-31,7858.11,Standard,Non-Zero Income,1696,Active
671933,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,College,0.0,Single,Star,2017-10-13,2021-12-31,7859.41,Standard,Zero Income,1540,Active
772438,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Bachelor,30374.0,Married,Star,2015-11-28,2021-12-31,7861.8,Standard,Non-Zero Income,2225,Active
263812,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,College,0.0,Divorced,Star,2016-11-07,2021-12-31,7863.03,Standard,Zero Income,1880,Active
593684,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,24887.0,Single,Star,2018-04-16,2021-12-31,7868.1,Standard,Non-Zero Income,1355,Active
515639,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,57340.0,Single,Star,2019-04-06,2019-06-24,7868.17,Standard,Non-Zero Income,79,Inactive
361827,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,75740.0,Married,Star,2019-05-23,2021-12-31,7870.36,Standard,Non-Zero Income,953,Active
641327,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Star,2018-10-17,2021-12-31,7873.57,Standard,Zero Income,1171,Active
996794,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,College,0.0,Single,Star,2019-04-05,2021-12-31,7873.57,Standard,Zero Income,1001,Active
209850,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,22355.0,Married,Star,2021-07-06,2021-12-31,7873.71,Standard,Non-Zero Income,178,Active
334143,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,22355.0,Married,Star,2018-04-24,2021-12-31,7873.71,Standard,Non-Zero Income,1347,Active
839694,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,45703.0,Married,Star,2017-05-06,2021-12-31,7879.93,Standard,Non-Zero Income,1700,Active
910809,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,45703.0,Married,Star,2021-05-09,2021-12-31,7879.93,Standard,Non-Zero Income,236,Active
249723,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,32150.0,Married,Star,2017-01-19,2021-12-31,7887.82,Standard,Non-Zero Income,1807,Active
918021,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Doctor,28672.0,Divorced,Star,2015-10-01,2021-12-31,7892.09,Standard,Non-Zero Income,2283,Active
473259,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,29215.0,Single,Star,2020-09-06,2021-12-31,7892.82,Standard,Non-Zero Income,481,Active
