Loyalty#,NumFlights,NumFlightsWithCompanions,PointsAccumulated,PointsRedeemed,Recency_Months,PointsRedeemRatio,FlightsWithCompanionsRatio
834576,211,38,47672.94,3714.0,0.0,0.07790583085498817,0.18009478672985782
834615,251,60,39693.92,2860.0,0.0,0.07205133682941872,0.23904382470119523
834726,172,29,35323.61,10440.5,0.0,0.29556718580009234,0.1686046511627907
834733,184,74,37808.91,16505.0,0.0,0.43653731355915837,0.40217391304347827
834760,258,49,52175.0,30190.4,0.0,0.5786372783900335,0.18992248062015504
834790,22,6,3147.0,0.0,0.0,0.0,0.2727272727272727
834799,152,45,50744.66,9414.5,0.0,0.18552691061483118,0.29605263157894735
834891,0,0,0.0,0.0,0.0,0.0,0.0
834943,168,57,42316.83,0.0,2.0,0.0,0.3392857142857143
835009,193,33,31819.52,13943.9,0.0,0.43821842692787316,0.17098445595854922
835062,225,71,40952.01,19951.0,1.0,0.48717999433971615,0.31555555555555553
835133,33,4,6701.0,0.0,0.0,0.0,0.12121212121212122
835149,122,34,20320.92,3382.0,0.0,0.166429472681355,0.2786885245901639
835240,126,34,29970.75,3599.0,0.0,0.12008374832127991,0.2698412698412698
835295,43,7,3046.78,0.0,0.0,0.0,0.16279069767441862
835377,97,27,20521.79,16953.0,0.0,0.8260975285294314,0.27835051546391754
835440,132,41,28714.53,44462.3,8.0,1.5484251352886502,0.3106060606060606
835484,119,29,31737.21,0.0,0.0,0.0,0.24369747899159663
835491,168,61,43373.52,11372.4,0.0,0.2621968426818944,0.3630952380952381
835508,133,40,39086.479999999996,0.0,0.0,0.0,0.3007518796992481
835566,79,25,11713.31,0.0,16.0,0.0,0.31645569620253167
835683,206,39,40943.27,3447.0,0.0,0.08418966047411455,0.18932038834951456
835693,156,51,34522.82,12906.7,0.0,0.37385995697918073,0.3269230769230769
835760,174,29,29336.94,7598.1,0.0,0.2589942918382081,0.16666666666666666
835764,175,52,34117.67,15458.4,0.0,0.4530907298183024,0.29714285714285715
835779,161,34,38227.04,24844.4,0.0,0.6499169174490099,0.2111801242236025
835785,202,51,50396.13,38571.4,0.0,0.765364324601909,0.2524752475247525
835796,241,56,46727.37,4522.0,1.0,0.09677411761029991,0.23236514522821577
835920,162,24,43863.979999999996,15286.4,1.0,0.34849550815954233,0.14814814814814814
835973,200,57,30256.43,25742.5,0.0,0.850810885487812,0.285
835975,0,0,0.0,0.0,0.0,0.0,0.0
836112,185,49,35840.14,21448.8,0.0,0.5984574837040257,0.2648648648648649
836226,53,9,11062.0,3970.0,0.0,0.35888627734586875,0.16981132075471697
836295,33,7,4189.49,7104.1,18.0,1.6956956574666608,0.21212121212121213
836343,173,40,24358.03,8711.5,0.0,0.3576438652879564,0.23121387283236994
836374,161,34,31217.21,0.0,0.0,0.0,0.2111801242236025
836405,164,40,42907.55,3565.0,0.0,0.083085610807422,0.24390243902439024
836443,207,45,44002.19,10463.8,0.0,0.23780180031948406,0.21739130434782608
836475,217,36,47320.86,0.0,0.0,0.0,0.16589861751152074
836486,201,61,33880.3,8432.2,0.0,0.24888209372408154,0.3034825870646766
836523,184,54,40070.49,3347.0,0.0,0.08352780312893604,0.29347826086956524
836550,147,51,34480.42,5344.7,0.0,0.15500681256202795,0.3469387755102041
836603,21,2,5066.0,3228.0,0.0,0.6371891038294513,0.09523809523809523
836622,92,41,26657.58,26522.4,0.0,0.9949290220642684,0.44565217391304346
836665,200,55,37272.73,20874.8,0.0,0.5600555687764217,0.275
836706,202,52,42726.090000000004,0.0,0.0,0.0,0.25742574257425743
836713,129,30,35117.54,0.0,0.0,0.0,0.23255813953488372
836720,71,15,15835.0,5712.0,0.0,0.3607199242185033,0.2112676056338028
836964,204,45,39844.62,6847.6,2.0,0.17185758077251082,0.22058823529411764
836984,16,2,4996.0,3312.0,0.0,0.6629303442754203,0.125
837012,205,65,39687.23,30981.0,0.0,0.7806289327826608,0.3170731707317073
837031,200,73,44816.05,4393.0,2.0,0.09802291812866148,0.365
837175,219,45,33141.75,7905.0,0.0,0.23852089886623368,0.2054794520547945
837215,170,51,41061.74,7568.0,1.0,0.1843078252407229,0.3
837237,143,43,23251.25,20260.8,0.0,0.871385409386592,0.3006993006993007
837269,122,16,23910.9,4348.0,0.0,0.1818417541790564,0.13114754098360656
837273,11,8,1438.0,0.0,0.0,0.0,0.7272727272727273
837327,0,0,0.0,0.0,0.0,0.0,0.0
837360,177,43,38676.81,0.0,0.0,0.0,0.24293785310734464
837408,0,0,0.0,0.0,0.0,0.0,0.0
837517,85,13,20827.23,3682.0,0.0,0.17678779175147152,0.15294117647058825
837526,39,5,5349.0,4315.0,0.0,0.806692839783137,0.1282051282051282
837580,139,34,34704.53,0.0,0.0,0.0,0.2446043165467626
837615,0,0,0.0,0.0,0.0,0.0,0.0
837628,161,34,25630.93,10191.6,0.0,0.39762895844981044,0.2111801242236025
837641,171,58,57132.93,3297.0,0.0,0.05770752523982229,0.3391812865497076
837646,81,17,28359.3,7996.1,8.0,0.28195688892179993,0.20987654320987653
837704,18,1,5383.0,0.0,0.0,0.0,0.05555555555555555
837705,174,40,30704.38,25535.9,0.0,0.8316696184713712,0.22988505747126436
837733,175,41,26285.66,7087.0,0.0,0.26961468724772364,0.2342857142857143
837810,136,22,25837.11,9642.1,1.0,0.37318802296386866,0.16176470588235295
837833,215,33,40751.77,12217.0,1.0,0.2997906593995795,0.15348837209302327
837932,225,56,43008.97,17774.5,0.0,0.4132742541846503,0.24888888888888888
838008,96,38,24541.26,5910.0,0.0,0.2408189310573296,0.3958333333333333
838032,126,19,45560.72,6014.0,0.0,0.1319996698910816,0.15079365079365079
838160,230,62,35012.63,32724.0,0.0,0.9346341591591378,0.26956521739130435
838232,237,39,66382.79,19167.6,0.0,0.28874351319069297,0.16455696202531644
838263,0,0,0.0,0.0,0.0,0.0,0.0
838270,248,50,42063.63,12070.6,0.0,0.28696049294842124,0.20161290322580644
838283,253,63,44184.15,16093.8,0.0,0.3642437389878497,0.2490118577075099
838482,202,48,41034.27,27544.3,0.0,0.6712511274113077,0.2376237623762376
838553,34,12,6271.43,10866.1,0.0,1.7326351406298084,0.35294117647058826
838584,181,48,37976.86,8978.3,0.0,0.2364150169339961,0.26519337016574585
838589,62,17,9763.01,0.0,19.0,0.0,0.27419354838709675
838634,217,34,34426.34,7069.0,0.0,0.20533696001375693,0.15668202764976957
838650,165,51,41594.48,3526.0,0.0,0.08477086382616154,0.3090909090909091
838657,162,47,35753.51,11695.0,0.0,0.3271007517863281,0.29012345679012347
838771,132,41,26598.65,0.0,0.0,0.0,0.3106060606060606
838784,100,16,24864.02,0.0,12.0,0.0,0.16
838845,57,15,16377.45,8356.2,0.0,0.5102259509264263,0.2631578947368421
838881,176,45,52475.23,6406.0,0.0,0.12207664454257751,0.2556818181818182
838885,273,61,44438.66,23501.1,0.0,0.5288435789918057,0.22344322344322345
838938,142,33,38143.22,0.0,0.0,0.0,0.2323943661971831
838993,65,14,14043.35,0.0,0.0,0.0,0.2153846153846154
839115,141,51,25642.68,16753.7,1.0,0.6533521457195582,0.3617021276595745
839132,87,15,17989.0,0.0,0.0,0.0,0.1724137931034483
839263,276,51,42197.85,5434.0,0.0,0.12877433328949225,0.18478260869565216
839295,128,50,33625.770000000004,6773.5,0.0,0.20143776633219104,0.390625
839328,154,46,41921.05,18014.6,1.0,0.42972683174681925,0.2987012987012987
839356,236,65,41788.24,11787.0,0.0,0.28206500201970697,0.2754237288135593
839362,210,49,39050.06,9550.6,0.0,0.24457324777477937,0.23333333333333334
839412,109,27,19062.62,0.0,0.0,0.0,0.24770642201834864
839422,168,38,34875.05,18419.7,0.0,0.5281626836377296,0.2261904761904762
839461,42,9,7903.0,0.0,0.0,0.0,0.21428571428571427
839494,33,14,6519.0,8525.0,0.0,1.3077159073477527,0.42424242424242425
839527,162,38,46463.05,5627.8,0.0,0.12112420514796166,0.2345679012345679
839579,55,15,15403.65,2760.0,0.0,0.17917831163393091,0.2727272727272727
839659,160,19,46912.36,6581.6,0.0,0.14029564916367457,0.11875
839694,138,29,28533.86,0.0,1.0,0.0,0.21014492753623187
839748,270,89,46854.17,11515.4,0.0,0.2457710807810703,0.3296296296296296
839967,169,42,43451.7,11664.1,0.0,0.26843828895072,0.2485207100591716
840008,53,24,8196.0,0.0,0.0,0.0,0.4528301886792453
840021,171,26,31683.75,20616.9,0.0,0.6507089596401942,0.15204678362573099
840038,131,25,27791.24,2700.0,0.0,0.09715291581088141,0.19083969465648856
840059,190,19,38007.52,28920.6,4.0,0.7609178394170417,0.1
840071,179,38,31345.239999999998,22242.1,0.0,0.7095846131661459,0.2122905027932961
840088,251,74,46485.19,32161.8,0.0,0.6918719704060583,0.2948207171314741
840120,167,22,44516.65,11164.8,0.0,0.2508005431675564,0.1317365269461078
840135,62,19,11493.0,0.0,0.0,0.0,0.3064516129032258
840184,61,5,12758.0,5037.0,0.0,0.3948110989183258,0.08196721311475409
840262,134,42,28603.3,20156.3,0.0,0.704684424524443,0.31343283582089554
840267,120,27,32303.87,20635.9,0.0,0.6388058149070066,0.225
840326,177,46,27638.55,12631.2,0.0,0.4570138447928709,0.2598870056497175
840376,200,44,38408.53,3163.0,0.0,0.08235149848223819,0.22
840481,213,38,31953.9,13084.9,1.0,0.40949305092649096,0.1784037558685446
840515,161,36,47442.1,9240.2,0.0,0.1947679381814886,0.2236024844720497
840659,4,4,4695.0,3357.0,0.0,0.7150159744408946,1.0
840667,174,33,33597.840000000004,11609.2,0.0,0.34553411766946923,0.1896551724137931
840741,151,76,33309.89,0.0,3.0,0.0,0.5033112582781457
840866,186,39,32923.3,23365.9,0.0,0.7097071071247414,0.20967741935483872
840882,155,48,35080.29,9940.7,0.0,0.2833699493362227,0.3096774193548387
840984,250,63,39241.5,9376.5,0.0,0.23894346546385842,0.252
841204,149,20,23747.5,14962.5,0.0,0.630066322770818,0.1342281879194631
841219,172,19,36342.24,7936.0,0.0,0.21836848801835002,0.11046511627906977
841249,238,61,39538.33,19254.5,0.0,0.4869831376287263,0.25630252100840334
841296,11,11,3538.16,0.0,0.0,0.0,1.0
841324,0,0,0.0,0.0,0.0,0.0,0.0
841369,182,28,44318.88,3988.0,2.0,0.08998422342802888,0.15384615384615385
841373,172,63,38343.19,18568.7,0.0,0.4842763473774613,0.36627906976744184
841437,236,56,44528.59,5337.1,0.0,0.11985782617415015,0.23728813559322035
841456,174,60,46470.16,11445.6,2.0,0.24629999122017224,0.3448275862068966
841631,126,16,29726.99,0.0,1.0,0.0,0.12698412698412698
841636,201,53,33793.42,14523.6,3.0,0.4297759741393443,0.263681592039801
841674,39,8,8976.0,0.0,0.0,0.0,0.20512820512820512
841677,104,15,20435.29,5785.0,0.0,0.28308871564827315,0.14423076923076922
841770,17,5,3673.0,0.0,0.0,0.0,0.29411764705882354
841916,178,72,30681.8,4845.0,0.0,0.1579112046881213,0.4044943820224719
841948,105,36,31532.57,6332.7,0.0,0.20083044293566937,0.34285714285714286
841957,0,0,0.0,0.0,0.0,0.0,0.0
842047,0,0,0.0,0.0,0.0,0.0,0.0
842049,186,36,39292.95,9456.2,1.0,0.2406589477247191,0.1935483870967742
842054,179,39,37893.24,4493.0,0.0,0.11856996129124879,0.21787709497206703
842064,0,0,0.0,0.0,0.0,0.0,0.0
842066,216,45,42652.76,4650.0,0.0,0.10901990867648424,0.20833333333333334
842190,0,0,0.0,0.0,0.0,0.0,0.0
842210,80,7,23188.39,0.0,0.0,0.0,0.0875
842236,201,42,43462.53,8719.7,0.0,0.20062568838031292,0.208955223880597
842279,112,17,18981.0,0.0,0.0,0.0,0.15178571428571427
842379,167,32,37378.36,0.0,0.0,0.0,0.19161676646706588
842390,125,30,28251.6,5506.2,1.0,0.19489869600305823,0.24
842405,125,8,26409.0,3686.0,0.0,0.13957363020182514,0.064
842523,0,0,0.0,0.0,0.0,0.0,0.0
842527,183,53,43085.02,17947.8,0.0,0.41656705741345834,0.2896174863387978
842582,133,41,30256.99,10271.0,0.0,0.33945874986242847,0.3082706766917293
842641,177,30,39154.66,5824.0,0.0,0.14874347012590583,0.1694915254237288
842770,145,39,20764.28,0.0,0.0,0.0,0.2689655172413793
842793,141,46,33378.45,14131.0,0.0,0.42335698631901725,0.3262411347517731
842835,0,0,0.0,0.0,0.0,0.0,0.0
842848,5,0,2675.0,0.0,0.0,0.0,0.0
842855,203,47,26674.32,5789.3,0.0,0.21703646053582623,0.2315270935960591
842959,218,74,46551.0,19088.1,0.0,0.4100470451762583,0.3394495412844037
842980,51,2,6164.0,0.0,0.0,0.0,0.0392156862745098
842982,179,44,41372.16,12832.6,0.0,0.3101747648660355,0.24581005586592178
843037,201,34,53963.47,8084.5,0.0,0.14981430956904734,0.1691542288557214
843101,163,36,26013.45,0.0,0.0,0.0,0.22085889570552147
843158,184,54,52850.56,16085.400000000001,0.0,0.3043562830743894,0.29347826086956524
843212,193,55,47788.04,25358.9,0.0,0.5306536949412447,0.2849740932642487
843233,299,49,40889.13,0.0,0.0,0.0,0.16387959866220736
843378,187,41,30050.83,11002.2,0.0,0.36611967123703404,0.2192513368983957
843642,180,49,31627.26,0.0,0.0,0.0,0.2722222222222222
843665,173,35,33427.3,3508.0,0.0,0.10494416240617697,0.2023121387283237
843672,26,15,10583.0,2870.0,0.0,0.2711896437683077,0.5769230769230769
843737,45,10,6718.0,0.0,0.0,0.0,0.2222222222222222
843816,0,0,0.0,0.0,0.0,0.0,0.0
843836,120,56,20124.92,17138.5,0.0,0.8516058697376189,0.4666666666666667
843919,52,0,4156.5,0.0,0.0,0.0,0.0
843972,230,26,54712.76,0.0,1.0,0.0,0.11304347826086956
844046,0,0,0.0,0.0,0.0,0.0,0.0
844125,164,68,33124.01,18561.1,0.0,0.5603518414588088,0.4146341463414634
844145,0,0,0.0,0.0,0.0,0.0,0.0
844152,176,66,39991.65,35218.6,2.0,0.880648835444399,0.375
844193,251,46,39048.91,15670.0,0.0,0.4012916109566182,0.18326693227091634
844222,55,29,13802.04,8204.2,14.0,0.5944193756864927,0.5272727272727272
844348,171,57,24867.22,23651.0,0.0,0.951091436839341,0.3333333333333333
844477,0,0,0.0,0.0,0.0,0.0,0.0
844479,173,36,36186.86,5625.0,0.0,0.155443163623481,0.20809248554913296
844540,212,69,43795.12,17925.8,0.0,0.4093104437206702,0.32547169811320753
844556,108,34,31823.829999999998,3200.0,0.0,0.10055357887469862,0.3148148148148148
844582,192,46,41879.82,18259.0,0.0,0.4359856369965296,0.23958333333333334
844641,241,71,38741.2,14413.1,0.0,0.3720354557938319,0.2946058091286307
844677,145,57,20551.41,26748.4,0.0,1.3015360016660658,0.3931034482758621
844749,201,51,43031.27,7420.0,1.0,0.1724327448388114,0.2537313432835821
844834,52,13,6435.0,0.0,0.0,0.0,0.25
844949,0,0,0.0,0.0,0.0,0.0,0.0
844959,162,64,39251.44,27934.3,0.0,0.711675800938768,0.3950617283950617
845041,164,17,31932.13,15758.1,0.0,0.49348728067936587,0.10365853658536585
845061,237,40,53039.94,20476.0,0.0,0.3860487021667068,0.16877637130801687
845176,232,60,41753.31,30439.3,0.0,0.7290272316134937,0.25862068965517243
845180,67,15,17186.0,0.0,0.0,0.0,0.22388059701492538
845227,218,68,41226.37,15868.0,2.0,0.38489927684634856,0.3119266055045872
845273,204,44,45997.84,18864.1,0.0,0.41010838769820496,0.21568627450980393
845275,237,77,40045.3,20064.7,1.0,0.501050060806137,0.32489451476793246
845319,173,63,39628.99,22654.9,0.0,0.5716749278747705,0.36416184971098264
845435,178,35,42810.75,19429.4,0.0,0.4538439527455137,0.19662921348314608
845488,89,15,17418.93,13850.4,0.0,0.7951349480134543,0.16853932584269662
845580,231,31,44103.54,0.0,0.0,0.0,0.1341991341991342
845613,12,4,3155.0,5754.0,0.0,1.823771790808241,0.3333333333333333
845684,157,27,50852.35,3166.0,0.0,0.062258676344357736,0.17197452229299362
845699,225,37,53144.67,16112.3,0.0,0.30317809857507816,0.16444444444444445
845782,151,45,42106.61,15301.3,0.0,0.3633942509263985,0.2980132450331126
845807,155,47,34639.34,28100.6,0.0,0.8112337013349562,0.3032258064516129
845819,192,69,33094.84,17293.8,1.0,0.5225527604907593,0.359375
845820,49,3,5875.25,0.0,0.0,0.0,0.061224489795918366
845864,212,61,48433.03,20858.2,0.0,0.4306606462573166,0.28773584905660377
845945,275,51,41583.33,27633.6,0.0,0.6645355242112644,0.18545454545454546
845947,70,33,15031.0,9744.0,0.0,0.6482602621249418,0.4714285714285714
845994,106,45,21101.23,3144.0,0.0,0.14899605378454242,0.42452830188679247
846033,11,4,2159.0,2446.0,0.0,1.1329319129226494,0.36363636363636365
846046,143,31,37180.5,6245.0,0.0,0.16796438993558452,0.21678321678321677
846055,271,48,47498.84,25837.6,0.0,0.543962757827349,0.17712177121771217
846119,118,40,29805.56,12332.9,0.0,0.41377850307123903,0.3389830508474576
846125,236,67,44454.840000000004,0.0,0.0,0.0,0.2838983050847458
846194,234,40,43994.99,23845.9,0.0,0.5420139884109532,0.17094017094017094
846215,0,0,0.0,0.0,0.0,0.0,0.0
846243,264,33,49152.1,19808.0,0.0,0.4029939717733322,0.125
846277,127,19,41052.0,9922.9,0.0,0.24171538536490303,0.14960629921259844
846291,218,59,42431.090000000004,0.0,0.0,0.0,0.2706422018348624
846313,178,35,24924.78,0.0,0.0,0.0,0.19662921348314608
846374,208,62,35706.91,15513.1,1.0,0.43445652396132844,0.2980769230769231
846458,139,14,23789.76,6806.0,0.0,0.2860894771531953,0.10071942446043165
846515,89,13,22481.81,10220.0,0.0,0.4545897327661785,0.14606741573033707
846717,0,0,0.0,0.0,0.0,0.0,0.0
846718,0,0,0.0,0.0,0.0,0.0,0.0
846732,244,60,42518.02,4206.0,0.0,0.0989227626309974,0.2459016393442623
846796,218,45,53595.87,16547.4,0.0,0.3087439386654233,0.20642201834862386
846864,187,50,37447.96,5871.0,0.0,0.15677756545349866,0.26737967914438504
846950,115,31,33743.72,15370.8,0.0,0.45551587080499717,0.26956521739130435
846953,191,46,30654.18,18935.4,0.0,0.6177102111359691,0.24083769633507854
847136,245,64,54888.11,0.0,0.0,0.0,0.2612244897959184
847183,171,57,49412.98,21764.5,0.0,0.4404611905616702,0.3333333333333333
847283,0,0,0.0,0.0,0.0,0.0,0.0
847312,19,8,6959.0,8805.0,0.0,1.2652679982756143,0.42105263157894735
847357,215,49,36163.53,10189.1,0.0,0.28175070298723603,0.22790697674418606
847359,228,51,46633.95,16240.0,0.0,0.34824414401953946,0.2236842105263158
847502,85,3,16335.02,6902.7,0.0,0.4225706488268762,0.03529411764705882
847559,270,43,55944.51,5245.0,0.0,0.09375361407222978,0.15925925925925927
847579,220,62,44641.71,13402.9,2.0,0.3002326747788111,0.2818181818181818
847601,70,12,13490.0,4152.0,0.0,0.3077835433654559,0.17142857142857143
847609,229,37,30188.52,7088.9,0.0,0.23482105118104496,0.1615720524017467
847704,186,54,37090.09,12323.8,0.0,0.332266651280706,0.2903225806451613
847724,185,58,46523.73,16672.5,0.0,0.3583655050874038,0.31351351351351353
847771,131,26,34842.49,16421.7,1.0,0.47131246934418297,0.1984732824427481
847772,180,52,47396.32,0.0,0.0,0.0,0.28888888888888886
847938,0,0,0.0,0.0,0.0,0.0,0.0
848003,246,71,52427.27,10774.9,1.0,0.20552090543718946,0.2886178861788618
848159,297,65,46917.54,21352.2,0.0,0.45510058711518125,0.21885521885521886
848185,169,62,41611.86,5791.0,0.0,0.1391670547771717,0.3668639053254438
848248,231,36,37226.22,10834.6,1.0,0.29104754659484633,0.15584415584415584
848250,183,38,39024.729999999996,8518.9,0.0,0.21829491196992268,0.20765027322404372
848498,0,0,0.0,0.0,0.0,0.0,0.0
848562,265,37,51937.3,0.0,0.0,0.0,0.13962264150943396
848574,44,8,10484.83,0.0,19.0,0.0,0.18181818181818182
848615,90,31,34223.14,10854.7,0.0,0.31717428617011767,0.34444444444444444
848632,250,111,45169.14,10178.3,0.0,0.2253374759847099,0.444
848694,115,9,17864.39,0.0,0.0,0.0,0.0782608695652174
848736,121,43,22539.91,12466.6,0.0,0.5530900522672895,0.35537190082644626
848804,182,40,37035.08,19657.8,0.0,0.5307886468721007,0.21978021978021978
848973,147,34,30434.15,7068.0,0.0,0.23223911297013386,0.23129251700680273
848998,184,34,36371.59,7223.8,0.0,0.19861105879616484,0.18478260869565216
849105,144,11,35601.34,5032.0,0.0,0.1413429943929077,0.0763888888888889
849178,199,70,40782.81,19653.6,0.0,0.48190892192077983,0.35175879396984927
849298,226,48,40347.99,14845.0,0.0,0.3679241518598572,0.21238938053097345
849330,210,27,36316.99,0.0,0.0,0.0,0.12857142857142856
849415,204,29,33596.909999999996,0.0,3.0,0.0,0.14215686274509803
849425,192,51,34369.5,3002.0,1.0,0.08734488427239268,0.265625
849510,149,42,32902.81,9131.8,2.0,0.2775386053653168,0.28187919463087246
849549,168,40,34595.25,0.0,0.0,0.0,0.23809523809523808
849569,22,4,3730.0,0.0,0.0,0.0,0.18181818181818182
849587,190,38,26803.13,9220.7,0.0,0.3440157921854649,0.2
849589,188,28,39162.42,7049.0,0.0,0.17999398402856617,0.14893617021276595
849616,48,7,9933.0,4434.0,0.0,0.44639081848384177,0.14583333333333334
849673,154,14,38154.21,0.0,0.0,0.0,0.09090909090909091
849705,212,66,37562.5,12073.7,0.0,0.32142961730449254,0.3113207547169811
849813,0,0,0.0,0.0,0.0,0.0,0.0
849884,159,44,35683.74,4105.0,0.0,0.11503839003422849,0.27672955974842767
850034,230,52,34880.61,10999.6,0.0,0.3153499895787373,0.22608695652173913
850092,130,49,29848.98,27087.4,0.0,0.9074815956860168,0.3769230769230769
850123,49,14,7831.0,11222.0,0.0,1.4330226024773336,0.2857142857142857
850170,222,29,40193.909999999996,0.0,7.0,0.0,0.13063063063063063
850245,130,14,18887.26,12240.1,0.0,0.648061179864099,0.1076923076923077
850359,184,12,32516.33,9034.5,0.0,0.2778450089539625,0.06521739130434782
850414,151,66,38106.21,13941.0,0.0,0.36584588181296435,0.4370860927152318
850418,208,34,45645.7,12942.0,0.0,0.28353163605772286,0.16346153846153846
850694,182,54,38991.38,12252.4,0.0,0.3142335562373017,0.2967032967032967
850721,129,30,21454.17,7060.4,0.0,0.3290921997914625,0.23255813953488372
850821,77,36,19183.67,13033.6,0.0,0.6794111867020232,0.4675324675324675
850828,176,38,41465.38,8661.0,0.0,0.20887304059434644,0.2159090909090909
850953,173,32,31948.57,10807.3,0.0,0.33827179119441025,0.18497109826589594
851021,102,37,17557.98,7016.7,18.0,0.39963025359409227,0.3627450980392157
851130,200,50,29841.55,0.0,0.0,0.0,0.25
851231,224,33,38202.44,0.0,0.0,0.0,0.14732142857142858
851255,259,38,44867.9,23418.8,0.0,0.5219499909735021,0.14671814671814673
851370,0,0,0.0,0.0,0.0,0.0,0.0
851390,245,61,31744.0,12429.0,0.0,0.39153855846774194,0.24897959183673468
851421,174,36,32829.0,3605.0,0.0,0.10981144719607663,0.20689655172413793
851499,55,16,7917.0,6866.0,0.0,0.8672476948339017,0.2909090909090909
851549,152,71,26250.08,10859.6,0.0,0.4136977868257925,0.46710526315789475
851562,194,55,45293.51,17617.9,1.0,0.38897184166120047,0.28350515463917525
851563,141,29,34169.21,0.0,0.0,0.0,0.20567375886524822
851830,154,74,40091.76,25489.0,0.0,0.6357665515307883,0.4805194805194805
851836,204,64,41332.5,5204.1,0.0,0.12590818363273454,0.3137254901960784
851845,0,0,0.0,0.0,0.0,0.0,0.0
851871,169,30,36873.159999999996,0.0,0.0,0.0,0.17751479289940827
851901,275,89,47328.02,0.0,0.0,0.0,0.3236363636363636
851931,196,65,28405.0,16664.2,0.0,0.5866643196620314,0.33163265306122447
851979,0,0,0.0,0.0,0.0,0.0,0.0
851981,166,37,40781.49,12297.7,0.0,0.30155102228976927,0.22289156626506024
851982,162,39,34134.42,0.0,0.0,0.0,0.24074074074074073
851986,161,35,31204.85,4643.0,1.0,0.14879097319807658,0.21739130434782608
852006,260,93,62840.66,22609.1,0.0,0.3597845725999695,0.3576923076923077
852012,0,0,0.0,0.0,0.0,0.0,0.0
852094,238,60,53770.04,7109.0,0.0,0.13221117187191975,0.25210084033613445
852253,97,26,21497.03,8780.0,0.0,0.40842851314809536,0.26804123711340205
852310,238,45,38928.88,16588.9,0.0,0.42613350294177493,0.18907563025210083
852323,152,46,39389.38,14653.2,0.0,0.3720089018918298,0.3026315789473684
852392,146,53,35441.79,19443.6,1.0,0.5486066025446231,0.363013698630137
852394,320,95,53028.9,0.0,2.0,0.0,0.296875
852520,201,43,32805.35,0.0,0.0,0.0,0.21393034825870647
852571,198,35,42332.4,6840.0,0.0,0.16157836550727103,0.17676767676767677
852572,9,0,67.0,0.0,0.0,0.0,0.0
852573,132,46,32782.84,15016.3,0.0,0.45805366466114594,0.3484848484848485
852597,182,37,40630.32,9433.3,0.0,0.23217390362665122,0.2032967032967033
852629,0,0,0.0,0.0,0.0,0.0,0.0
852786,22,8,6531.0,0.0,0.0,0.0,0.36363636363636365
852855,168,24,15406.2,0.0,0.0,0.0,0.14285714285714285
852863,191,47,39944.05,16602.0,0.0,0.4156313643709138,0.24607329842931938
852995,128,25,24041.45,8270.6,0.0,0.3440141921556312,0.1953125
853003,13,0,117.0,0.0,0.0,0.0,0.0
853037,0,0,0.0,0.0,0.0,0.0,0.0
853039,152,42,38549.2,0.0,0.0,0.0,0.27631578947368424
853232,64,12,11590.81,6887.5,19.0,0.5942207662794922,0.1875
853266,85,17,21963.27,12285.4,18.0,0.559361151595368,0.2
853272,226,66,38557.73,15627.9,0.0,0.40531172348579647,0.2920353982300885
853417,210,51,28001.69,0.0,0.0,0.0,0.24285714285714285
853421,135,26,26131.48,0.0,1.0,0.0,0.1925925925925926
853438,137,36,38709.19,7872.0,0.0,0.20336256067357647,0.26277372262773724
853540,109,38,14092.69,14351.5,0.0,1.0183648402114855,0.3486238532110092
853565,126,29,14631.52,0.0,13.0,0.0,0.23015873015873015
853603,197,33,47475.48,8618.6,0.0,0.18153792231273913,0.16751269035532995
853608,229,32,44104.09,8510.1,0.0,0.1929548937524842,0.13973799126637554
853621,30,6,4764.0,0.0,0.0,0.0,0.2
853641,202,37,34147.16,5671.5,0.0,0.1660899471581238,0.18316831683168316
853704,184,51,47969.65,8429.0,0.0,0.17571526996757325,0.27717391304347827
853826,197,59,46504.56,11785.7,0.0,0.25343106138408794,0.29949238578680204
853871,181,19,31830.36,11400.0,0.0,0.3581486354536989,0.10497237569060773
853894,181,61,36291.55,20038.7,0.0,0.5521588358722622,0.3370165745856354
853957,179,41,38351.56,6891.3,0.0,0.17968760592789448,0.22905027932960895
854077,143,33,24430.27,10574.5,0.0,0.4328441724139766,0.23076923076923078
854243,217,42,43140.84,10514.6,1.0,0.2437272895010853,0.1935483870967742
854249,215,64,44351.59,22336.8,1.0,0.5036301967979051,0.29767441860465116
854610,235,62,45703.1,20713.5,1.0,0.45321870945296927,0.26382978723404255
854704,140,17,28734.31,4443.0,0.0,0.15462351453715087,0.12142857142857143
854709,256,74,47010.81,4555.0,0.0,0.09689260831710834,0.2890625
854742,0,0,0.0,0.0,0.0,0.0,0.0
854812,273,46,55302.53,7254.0,0.0,0.1311694058119945,0.1684981684981685
854831,74,23,19001.56,11157.0,0.0,0.5871623171992194,0.3108108108108108
854835,6,1,7463.38,0.0,0.0,0.0,0.16666666666666666
854855,0,0,0.0,0.0,0.0,0.0,0.0
854884,192,11,33109.54,5007.0,0.0,0.15122529639493631,0.057291666666666664
854902,230,56,32029.61,0.0,2.0,0.0,0.24347826086956523
854969,49,17,6567.0,3110.0,0.0,0.4735800213187148,0.3469387755102041
854998,196,45,39178.4,10096.9,0.0,0.2577159863598309,0.22959183673469388
855007,115,25,30848.84,11675.4,0.0,0.37847128125401147,0.21739130434782608
